"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.08124726307753,0.552,0.006,0,"Adrenal Gland_All_21-30","IGKC"
0,1.50838676170605,0.811,0.267,0,"Adrenal Gland_All_21-30","PEBP1"
0,1.49801345218773,0.671,0.083,0,"Adrenal Gland_All_21-30","HES1"
0,1.40155722836765,0.546,0.059,0,"Adrenal Gland_All_21-30","HSD3B2"
0,1.35871855840244,0.284,0.001,0,"Adrenal Gland_All_21-30","IGHG4"
0,1.34035758979414,0.934,0.239,0,"Adrenal Gland_All_21-30","TMSB4X"
0,1.2735703608756,0.749,0.134,0,"Adrenal Gland_All_21-30","RARRES2"
0,1.25235375273843,0.285,0.001,0,"Adrenal Gland_All_21-30","IGHG3"
0,1.14166515162385,0.908,0.307,0,"Adrenal Gland_All_21-30","B2M"
0,1.06056770116537,0.923,0.276,0,"Adrenal Gland_All_21-30","RPS27"
0,1.04564318255403,0.655,0.166,0,"Adrenal Gland_All_21-30","FOS"
0,1.02963972746311,0.847,0.377,0,"Adrenal Gland_All_21-30","FTL"
0,1.01805375952885,0.196,0.001,0,"Adrenal Gland_All_21-30","IGHG1"
0,0.991628455420615,0.527,0.039,0,"Adrenal Gland_All_21-30","NOV"
0,0.953016174810715,0.615,0.128,0,"Adrenal Gland_All_21-30","AKR1B1"
0,0.927828577238208,0.645,0.221,0,"Adrenal Gland_All_21-30","MT2A"
0,0.870889342122245,0.87,0.3,0,"Adrenal Gland_All_21-30","RPL34"
0,0.83481698050079,0.623,0.129,0,"Adrenal Gland_All_21-30","MRPL33"
0,0.810388396510311,0.553,0.124,0,"Adrenal Gland_All_21-30","JUNB"
0,0.797889203578998,0.788,0.289,0,"Adrenal Gland_All_21-30","RPL36"
0,0.744850000429829,0.86,0.331,0,"Adrenal Gland_All_21-30","RPS14"
0,0.733871316570034,0.554,0.182,0,"Adrenal Gland_All_21-30","MGST1"
0,0.726187517037085,0.847,0.358,0,"Adrenal Gland_All_21-30","RPS29"
0,0.721629381818268,0.786,0.245,0,"Adrenal Gland_All_21-30","RPL21"
0,0.719560877552475,0.715,0.243,0,"Adrenal Gland_All_21-30","SERF2"
0,0.709187703074393,0.811,0.33,0,"Adrenal Gland_All_21-30","RPL31"
0,0.708266889324637,0.482,0.106,0,"Adrenal Gland_All_21-30","ZFP36"
0,0.707615161788951,0.371,0.09,0,"Adrenal Gland_All_21-30","EIF4A3"
0,0.694708391376793,0.666,0.228,0,"Adrenal Gland_All_21-30","FTH1"
0,0.692734417047991,0.744,0.258,0,"Adrenal Gland_All_21-30","RPL3"
0,0.69096886513693,0.383,0.035,0,"Adrenal Gland_All_21-30","MGP"
0,0.687852180241523,0.488,0.097,0,"Adrenal Gland_All_21-30","S100A6"
0,0.650254939048705,0.75,0.303,0,"Adrenal Gland_All_21-30","RPL13"
0,0.649291814581729,0.381,0.047,0,"Adrenal Gland_All_21-30","DCN"
0,0.648993731176425,0.866,0.431,0,"Adrenal Gland_All_21-30","RPLP1"
0,0.634899595269805,0.715,0.286,0,"Adrenal Gland_All_21-30","MYL6"
0,0.619835945522695,0.737,0.304,0,"Adrenal Gland_All_21-30","RPL13A"
0,0.615861491428369,0.747,0.284,0,"Adrenal Gland_All_21-30","RPS27A"
0,0.612813325154298,0.775,0.321,0,"Adrenal Gland_All_21-30","RPL27A"
0,0.602978865226593,0.716,0.279,0,"Adrenal Gland_All_21-30","RPL35A"
0,0.595613452009353,0.514,0.096,0,"Adrenal Gland_All_21-30","LGALS1"
0,0.592709469664451,0.665,0.232,0,"Adrenal Gland_All_21-30","RPS15"
0,0.59052789715307,0.727,0.262,0,"Adrenal Gland_All_21-30","RPS19"
0,0.582500326816936,0.407,0.077,0,"Adrenal Gland_All_21-30","GADD45B"
0,0.574977729838735,0.705,0.223,0,"Adrenal Gland_All_21-30","RPS3A"
0,0.571300883443136,0.452,0.095,0,"Adrenal Gland_All_21-30","S100A10"
0,0.567264172040951,0.618,0.196,0,"Adrenal Gland_All_21-30","RPS26"
0,0.562306489108865,0.124,0.002,0,"Adrenal Gland_All_21-30","IGLC2"
0,0.558062189494002,0.704,0.249,0,"Adrenal Gland_All_21-30","EEF1A1"
0,0.555725128128004,0.551,0.17,0,"Adrenal Gland_All_21-30","CLU"
0,0.553793894424413,0.582,0.188,0,"Adrenal Gland_All_21-30","COX7C"
0,0.526961321920789,0.726,0.346,0,"Adrenal Gland_All_21-30","RPL15"
0,0.524775357004157,0.547,0.145,0,"Adrenal Gland_All_21-30","ATP5E"
0,0.521388303449756,0.621,0.224,0,"Adrenal Gland_All_21-30","RPS25"
0,0.515642477863589,0.407,0.056,0,"Adrenal Gland_All_21-30","CYSTM1"
0,0.515494817550872,0.629,0.255,0,"Adrenal Gland_All_21-30","RPL27"
0,0.506896173195063,0.748,0.356,0,"Adrenal Gland_All_21-30","RPS6"
0,0.495217991853365,0.658,0.304,0,"Adrenal Gland_All_21-30","UBB"
0,0.495081667822943,0.489,0.172,0,"Adrenal Gland_All_21-30","HSPB1"
0,0.490789794350138,0.375,0.039,0,"Adrenal Gland_All_21-30","TPD52L1"
0,0.485720990322023,0.706,0.271,0,"Adrenal Gland_All_21-30","RPS18"
0,0.485141993244661,0.475,0.122,0,"Adrenal Gland_All_21-30","CST3"
0,0.485052430734726,0.57,0.193,0,"Adrenal Gland_All_21-30","RPL39"
0,0.473147754281491,0.584,0.237,0,"Adrenal Gland_All_21-30","RPS24"
0,0.472450065279494,0.588,0.232,0,"Adrenal Gland_All_21-30","CALM2"
0,0.468846242173779,0.669,0.262,0,"Adrenal Gland_All_21-30","RPL7"
0,0.46352505136715,0.577,0.222,0,"Adrenal Gland_All_21-30","RPS20"
0,0.462127918626657,0.483,0.139,0,"Adrenal Gland_All_21-30","H3F3B"
0,0.45650143452346,0.668,0.3,0,"Adrenal Gland_All_21-30","RPL32"
0,0.455533962271762,0.358,0.109,0,"Adrenal Gland_All_21-30","NFKBIA"
0,0.453203312064168,0.537,0.176,0,"Adrenal Gland_All_21-30","RPL41"
0,0.452979448378279,0.645,0.304,0,"Adrenal Gland_All_21-30","RPL19"
0,0.451546627699962,0.608,0.251,0,"Adrenal Gland_All_21-30","EIF1"
0,0.451087056696779,0.506,0.148,0,"Adrenal Gland_All_21-30","RPS17"
0,0.447980432517218,0.423,0.095,0,"Adrenal Gland_All_21-30","NDUFB1"
0,0.445189686377233,0.425,0.1,0,"Adrenal Gland_All_21-30","ATP5J"
0,0.443434631406276,0.542,0.226,0,"Adrenal Gland_All_21-30","CHCHD2"
0,0.442240631437974,0.551,0.197,0,"Adrenal Gland_All_21-30","RPS13"
0,0.43983135772741,0.539,0.199,0,"Adrenal Gland_All_21-30","RPL26"
0,0.431954259304244,0.486,0.167,0,"Adrenal Gland_All_21-30","LDHB"
0,0.430520424744174,0.555,0.201,0,"Adrenal Gland_All_21-30","RPS15A"
0,0.428364968495227,0.546,0.238,0,"Adrenal Gland_All_21-30","TMSB10"
0,0.428231486671772,0.457,0.143,0,"Adrenal Gland_All_21-30","UQCRQ"
0,0.427033722907015,0.404,0.127,0,"Adrenal Gland_All_21-30","JUN"
0,0.423012163954353,0.467,0.153,0,"Adrenal Gland_All_21-30","MYL12B"
0,0.422647952257249,0.418,0.113,0,"Adrenal Gland_All_21-30","COMMD6"
0,0.42077856937485,0.355,0.072,0,"Adrenal Gland_All_21-30","SERPINA5"
0,0.41883046074612,0.609,0.293,0,"Adrenal Gland_All_21-30","RPLP2"
0,0.417329669021149,0.597,0.217,0,"Adrenal Gland_All_21-30","RPL10"
0,0.416630844308088,0.195,0.041,0,"Adrenal Gland_All_21-30","CCL4"
0,0.415321589639637,0.547,0.294,0,"Adrenal Gland_All_21-30","CYP21A2"
0,0.414185343234962,0.421,0.119,0,"Adrenal Gland_All_21-30","UQCR10"
0,0.413450242766551,0.453,0.14,0,"Adrenal Gland_All_21-30","SRP14"
0,0.411958869445839,0.673,0.345,0,"Adrenal Gland_All_21-30","RPL30"
0,0.406969330998005,0.631,0.366,0,"Adrenal Gland_All_21-30","TPT1"
0,0.405805563404926,0.427,0.132,0,"Adrenal Gland_All_21-30","HSPA1A"
0,0.404140896848887,0.327,0.068,0,"Adrenal Gland_All_21-30","MT1E"
0,0.403228816340019,0.367,0.071,0,"Adrenal Gland_All_21-30","BST2"
0,0.395826864472168,0.33,0.049,0,"Adrenal Gland_All_21-30","CD9"
0,0.395513072778707,0.495,0.195,0,"Adrenal Gland_All_21-30","RPS21"
0,0.394134144001508,0.676,0.371,0,"Adrenal Gland_All_21-30","RPL37A"
0,0.389195094398772,0.347,0.066,0,"Adrenal Gland_All_21-30","COX17"
0,0.388767569906129,0.58,0.279,0,"Adrenal Gland_All_21-30","RPS11"
0,0.388724735796203,0.619,0.303,0,"Adrenal Gland_All_21-30","RPL11"
0,0.387762792266382,0.265,0.053,0,"Adrenal Gland_All_21-30","IER3"
0,0.386851861967778,0.495,0.179,0,"Adrenal Gland_All_21-30","MTATP6P1"
0,0.385017749341549,0.495,0.225,0,"Adrenal Gland_All_21-30","UBC"
0,0.384810122384251,0.508,0.208,0,"Adrenal Gland_All_21-30","RPL35"
0,0.382506110474107,0.593,0.284,0,"Adrenal Gland_All_21-30","RPLP0"
0,0.382290092877258,0.47,0.171,0,"Adrenal Gland_All_21-30","NDUFA4"
0,0.382173426733191,0.56,0.261,0,"Adrenal Gland_All_21-30","RPL8"
0,0.381964868413811,0.552,0.252,0,"Adrenal Gland_All_21-30","RPL23"
0,0.379928193384328,0.585,0.269,0,"Adrenal Gland_All_21-30","RPL37"
0,0.374998940628952,0.562,0.26,0,"Adrenal Gland_All_21-30","RPS16"
0,0.373730417968806,0.419,0.138,0,"Adrenal Gland_All_21-30","OST4"
0,0.371800690639886,0.517,0.217,0,"Adrenal Gland_All_21-30","RPL24"
0,0.371282821378243,0.364,0.099,0,"Adrenal Gland_All_21-30","HLA-A"
0,0.370901963193708,0.461,0.163,0,"Adrenal Gland_All_21-30","NACA"
0,0.369854566970882,0.252,0.018,0,"Adrenal Gland_All_21-30","NUPR1"
0,0.368610291673464,0.361,0.083,0,"Adrenal Gland_All_21-30","ATP5I"
0,0.363461576538935,0.383,0.112,0,"Adrenal Gland_All_21-30","TOMM7"
0,0.36170059742365,0.436,0.157,0,"Adrenal Gland_All_21-30","SKP1"
0,0.360341611123877,0.403,0.132,0,"Adrenal Gland_All_21-30","UBL5"
0,0.359915140855636,0.328,0.098,0,"Adrenal Gland_All_21-30","CD74"
0,0.359684051615697,0.408,0.145,0,"Adrenal Gland_All_21-30","NDUFB4"
0,0.357580184658153,0.35,0.106,0,"Adrenal Gland_All_21-30","TIMP1"
0,0.357044255561377,0.394,0.144,0,"Adrenal Gland_All_21-30","SOD1"
0,0.354653531304923,0.251,0.027,0,"Adrenal Gland_All_21-30","IFI27"
0,0.353983035701993,0.575,0.284,0,"Adrenal Gland_All_21-30","RPL5"
0,0.351364969750879,0.441,0.16,0,"Adrenal Gland_All_21-30","RPL18A"
0,0.34591790188549,0.477,0.204,0,"Adrenal Gland_All_21-30","RPS9"
0,0.343440638934163,0.382,0.114,0,"Adrenal Gland_All_21-30","ATP5L"
0,0.341557148950617,0.267,0.076,0,"Adrenal Gland_All_21-30","CYCS"
0,0.340538769295653,0.348,0.088,0,"Adrenal Gland_All_21-30","USMG5"
0,0.3398475049655,0.302,0.079,0,"Adrenal Gland_All_21-30","PPP1R15A"
0,0.339354323381583,0.275,0.054,0,"Adrenal Gland_All_21-30","IER2"
0,0.336426901833434,0.406,0.15,0,"Adrenal Gland_All_21-30","PFDN5"
0,0.336074309557455,0.514,0.248,0,"Adrenal Gland_All_21-30","RPL18"
0,0.332865222919102,0.57,0.296,0,"Adrenal Gland_All_21-30","RPS12"
0,0.329834337487907,0.388,0.137,0,"Adrenal Gland_All_21-30","PSMA7"
0,0.329514552445805,0.294,0.084,0,"Adrenal Gland_All_21-30","ID2"
0,0.327880539915736,0.368,0.118,0,"Adrenal Gland_All_21-30","UQCR11"
0,0.32587943818508,0.621,0.335,0,"Adrenal Gland_All_21-30","RPS3"
0,0.32551912051621,0.275,0.066,0,"Adrenal Gland_All_21-30","DDIT4"
0,0.325451590054017,0.322,0.081,0,"Adrenal Gland_All_21-30","TCEB2"
0,0.32494817688624,0.357,0.118,0,"Adrenal Gland_All_21-30","GPX4"
0,0.323650303475558,0.584,0.288,0,"Adrenal Gland_All_21-30","RPS23"
0,0.323560923118471,0.455,0.185,0,"Adrenal Gland_All_21-30","PTMA"
0,0.32058422302636,0.187,0.061,0,"Adrenal Gland_All_21-30","S100A4"
0,0.318764449649034,0.456,0.198,0,"Adrenal Gland_All_21-30","RPS28"
0,0.318272959699795,0.396,0.147,0,"Adrenal Gland_All_21-30","RPS10"
0,0.316679967468684,0.337,0.099,0,"Adrenal Gland_All_21-30","NDUFA1"
0,0.315982301371168,0.385,0.145,0,"Adrenal Gland_All_21-30","COX6C"
0,0.31534705531839,0.258,0.035,0,"Adrenal Gland_All_21-30","C9orf16"
0,0.31316772567572,0.318,0.081,0,"Adrenal Gland_All_21-30","ATP5C1"
0,0.312055385492602,0.367,0.126,0,"Adrenal Gland_All_21-30","RPL36AL"
0,0.311682784166728,0.317,0.082,0,"Adrenal Gland_All_21-30","C14orf2"
0,0.31041084456652,0.33,0.122,0,"Adrenal Gland_All_21-30","SAT1"
0,0.305998511788797,0.219,0.032,0,"Adrenal Gland_All_21-30","CPB1"
0,0.305511782630347,0.341,0.111,0,"Adrenal Gland_All_21-30","NDUFS5"
0,0.304176450501724,0.356,0.128,0,"Adrenal Gland_All_21-30","COX5B"
0,0.302175163304041,0.364,0.127,0,"Adrenal Gland_All_21-30","GSTP1"
0,0.302115542384501,0.369,0.15,0,"Adrenal Gland_All_21-30","EPHX1"
0,0.301362375054303,0.36,0.128,0,"Adrenal Gland_All_21-30","HINT1"
0,0.301321216230419,0.49,0.241,0,"Adrenal Gland_All_21-30","RPS4X"
0,0.300962023678342,0.123,0.025,0,"Adrenal Gland_All_21-30","RGS1"
0,0.298801726096408,0.31,0.089,0,"Adrenal Gland_All_21-30","ROMO1"
0,0.295573633573344,0.368,0.137,0,"Adrenal Gland_All_21-30","COX7A2"
0,0.293688880229432,0.472,0.233,0,"Adrenal Gland_All_21-30","FAU"
0,0.293270116610618,0.287,0.069,0,"Adrenal Gland_All_21-30","ATP5J2"
0,0.291691195355713,0.397,0.184,0,"Adrenal Gland_All_21-30","OAZ1"
0,0.290391064900626,0.328,0.107,0,"Adrenal Gland_All_21-30","UQCRB"
0,0.289975591546077,0.316,0.113,0,"Adrenal Gland_All_21-30","FADS2"
0,0.285406490497098,0.337,0.114,0,"Adrenal Gland_All_21-30","TMA7"
0,0.285406158781813,0.309,0.095,0,"Adrenal Gland_All_21-30","RPS27L"
0,0.284880514845318,0.309,0.091,0,"Adrenal Gland_All_21-30","ATP5G3"
0,0.284828865514392,0.223,0.028,0,"Adrenal Gland_All_21-30","QPCT"
0,0.284480526097214,0.218,0.022,0,"Adrenal Gland_All_21-30","PPP1R14A"
0,0.283944164700146,0.399,0.179,0,"Adrenal Gland_All_21-30","UBA52"
0,0.283288916191801,0.539,0.302,0,"Adrenal Gland_All_21-30","RPL7A"
0,0.282380413508179,0.39,0.157,0,"Adrenal Gland_All_21-30","PPIA"
0,0.282237690766646,0.491,0.238,0,"Adrenal Gland_All_21-30","RPL9"
0,0.282000392290223,0.608,0.369,0,"Adrenal Gland_All_21-30","RPS8"
0,0.28106703773292,0.122,0.036,0,"Adrenal Gland_All_21-30","C1QB"
0,0.27844791610399,0.395,0.174,0,"Adrenal Gland_All_21-30","BTF3"
0,0.277523938873235,0.293,0.092,0,"Adrenal Gland_All_21-30","CSTB"
0,0.275912941269615,0.42,0.192,0,"Adrenal Gland_All_21-30","RPL12"
0,0.275322064028293,0.307,0.103,0,"Adrenal Gland_All_21-30","NDUFB2"
0,0.27431663753194,0.353,0.142,0,"Adrenal Gland_All_21-30","COX4I1"
0,0.274069026719656,0.304,0.1,0,"Adrenal Gland_All_21-30","ANXA2"
0,0.274009355619431,0.316,0.108,0,"Adrenal Gland_All_21-30","EEF1D"
0,0.273966044620352,0.474,0.256,0,"Adrenal Gland_All_21-30","RPL28"
0,0.271898436121089,0.393,0.175,0,"Adrenal Gland_All_21-30","DDX5"
0,0.271760329540161,0.428,0.213,0,"Adrenal Gland_All_21-30","RPS5"
0,0.269621326812211,0.252,0.122,0,"Adrenal Gland_All_21-30","VIM"
0,0.269174179806459,0.292,0.112,0,"Adrenal Gland_All_21-30","IFITM3"
0,0.268460134168035,0.288,0.1,0,"Adrenal Gland_All_21-30","NPC2"
0,0.267481334148893,0.316,0.11,0,"Adrenal Gland_All_21-30","TMEM59"
0,0.266085416496999,0.276,0.078,0,"Adrenal Gland_All_21-30","DBI"
0,0.265428527352655,0.429,0.216,0,"Adrenal Gland_All_21-30","ITM2B"
0,0.264610247432563,0.487,0.264,0,"Adrenal Gland_All_21-30","CD63"
0,0.264136882651593,0.306,0.112,0,"Adrenal Gland_All_21-30","DSTN"
0,0.263995635160768,0.405,0.175,0,"Adrenal Gland_All_21-30","DNAJB1"
0,0.262965527692164,0.457,0.225,0,"Adrenal Gland_All_21-30","RPL23A"
0,0.261071303786951,0.134,0.038,0,"Adrenal Gland_All_21-30","CXCL2"
0,0.259843889596254,0.224,0.037,0,"Adrenal Gland_All_21-30","TSPO"
0,0.25954204490909,0.301,0.106,0,"Adrenal Gland_All_21-30","NDUFC1"
0,0.258495523066973,0.398,0.174,0,"Adrenal Gland_All_21-30","RPL6"
0,0.258285027610909,0.407,0.184,0,"Adrenal Gland_All_21-30","RPL29"
0,0.257729173429852,0.304,0.11,0,"Adrenal Gland_All_21-30","POLR2L"
0,0.256193026345072,0.317,0.125,0,"Adrenal Gland_All_21-30","PRDX5"
0,0.256070551677052,0.301,0.111,0,"Adrenal Gland_All_21-30","ANAPC16"
0,0.255007769035235,0.274,0.11,0,"Adrenal Gland_All_21-30","HLA-B"
0,0.254503781889245,0.261,0.09,0,"Adrenal Gland_All_21-30","TSC22D3"
0,0.251631316009439,0.45,0.243,0,"Adrenal Gland_All_21-30","RACK1"
0,0.25129196203252,0.275,0.094,0,"Adrenal Gland_All_21-30","GPX1"
0,0.250979693396537,0.429,0.225,0,"Adrenal Gland_All_21-30","BEX3"
0,0.250210331834153,0.335,0.134,0,"Adrenal Gland_All_21-30","RPL36A"
0,0.247630965931163,0.269,0.115,0,"Adrenal Gland_All_21-30","DUSP1"
0,0.24555566751825,0.303,0.141,0,"Adrenal Gland_All_21-30","CTSD"
0,0.244762332495387,0.25,0.067,0,"Adrenal Gland_All_21-30","SHFM1"
0,0.244660046026501,0.28,0.093,0,"Adrenal Gland_All_21-30","TMEM258"
0,0.243778640313195,0.277,0.094,0,"Adrenal Gland_All_21-30","NDUFC2"
0,0.243531452921581,0.256,0.075,0,"Adrenal Gland_All_21-30","ATP5A1"
0,0.242719112556199,0.15,0.019,0,"Adrenal Gland_All_21-30","BRE"
0,0.241168291497792,0.362,0.174,0,"Adrenal Gland_All_21-30","TPI1"
0,0.240155829597584,0.23,0.055,0,"Adrenal Gland_All_21-30","ISCU"
0,0.239070806084591,0.325,0.14,0,"Adrenal Gland_All_21-30","MGST3"
0,0.238137896076909,0.278,0.091,0,"Adrenal Gland_All_21-30","ATP5G2"
0,0.238091690620971,0.217,0.065,0,"Adrenal Gland_All_21-30","ADGRV1"
0,0.237859638232499,0.238,0.074,0,"Adrenal Gland_All_21-30","MAP1LC3B"
0,0.237743896537086,0.282,0.1,0,"Adrenal Gland_All_21-30","SEC61B"
0,0.236800907279917,0.237,0.061,0,"Adrenal Gland_All_21-30","ATPIF1"
0,0.232249443796331,0.39,0.193,0,"Adrenal Gland_All_21-30","PRDX2"
0,0.229762447147977,0.212,0.044,0,"Adrenal Gland_All_21-30","MRPS21"
0,0.229260352843096,0.207,0.047,0,"Adrenal Gland_All_21-30","COX20"
0,0.227614642691922,0.228,0.06,0,"Adrenal Gland_All_21-30","NDUFA3"
0,0.22586316210983,0.269,0.095,0,"Adrenal Gland_All_21-30","COX6A1"
0,0.223595967870744,0.202,0.038,0,"Adrenal Gland_All_21-30","IFI27L2"
0,0.223203933998345,0.277,0.106,0,"Adrenal Gland_All_21-30","COX6B1"
0,0.222843211353816,0.21,0.047,0,"Adrenal Gland_All_21-30","COX14"
0,0.222144877645079,0.418,0.23,0,"Adrenal Gland_All_21-30","RPL38"
0,0.221677109733209,0.271,0.1,0,"Adrenal Gland_All_21-30","TRMT112"
0,0.219299621718151,0.322,0.159,0,"Adrenal Gland_All_21-30","CYB5B"
0,0.218108632122546,0.176,0.02,0,"Adrenal Gland_All_21-30","H2AFJ"
0,0.217447008244871,0.27,0.106,0,"Adrenal Gland_All_21-30","PARK7"
0,0.21705780595151,0.238,0.079,0,"Adrenal Gland_All_21-30","HLA-C"
0,0.216912292155016,0.166,0.051,0,"Adrenal Gland_All_21-30","G0S2"
0,0.216616267689335,0.233,0.07,0,"Adrenal Gland_All_21-30","ATP5O"
0,0.216534624932123,0.372,0.191,0,"Adrenal Gland_All_21-30","CFL1"
0,0.216092520154788,0.291,0.121,0,"Adrenal Gland_All_21-30","PKM"
0,0.215777154528029,0.157,0.046,0,"Adrenal Gland_All_21-30","RNASE1"
0,0.215751859731444,0.246,0.082,0,"Adrenal Gland_All_21-30","ATP5B"
0,0.215729868280328,0.237,0.077,0,"Adrenal Gland_All_21-30","NDUFB11"
0,0.21457864339582,0.271,0.102,0,"Adrenal Gland_All_21-30","WDR83OS"
0,0.214073342633887,0.115,0.036,0,"Adrenal Gland_All_21-30","C1QA"
0,0.21393860759849,0.176,0.028,0,"Adrenal Gland_All_21-30","RPL10P9"
0,0.210448356449552,0.345,0.173,0,"Adrenal Gland_All_21-30","PRDX3"
0,0.210325695450515,0.443,0.251,0,"Adrenal Gland_All_21-30","ACTG1"
0,0.21029037712593,0.12,0.025,0,"Adrenal Gland_All_21-30","CCL4L2"
0,0.209967789994396,0.265,0.111,0,"Adrenal Gland_All_21-30","MYL12A"
0,0.209784699046524,0.221,0.087,0,"Adrenal Gland_All_21-30","SSR4"
0,0.209525482598951,0.284,0.117,0,"Adrenal Gland_All_21-30","PRDX1"
0,0.20884672661,0.259,0.096,0,"Adrenal Gland_All_21-30","COX7B"
0,0.20685136591238,0.302,0.141,0,"Adrenal Gland_All_21-30","COX8A"
0,0.206545072415779,0.289,0.13,0,"Adrenal Gland_All_21-30","SEC62"
0,0.206257255507723,0.203,0.051,0,"Adrenal Gland_All_21-30","GTF2H5"
0,0.205914042139547,0.193,0.043,0,"Adrenal Gland_All_21-30","SNHG25"
0,0.203898745282987,0.301,0.141,0,"Adrenal Gland_All_21-30","RBP1"
0,0.202964637059938,0.285,0.126,0,"Adrenal Gland_All_21-30","DYNLL1"
0,0.199456092295774,0.16,0.025,0,"Adrenal Gland_All_21-30","IKBKAP"
0,0.196989115742652,0.323,0.164,0,"Adrenal Gland_All_21-30","SLC25A6"
0,0.196750503557587,0.327,0.167,0,"Adrenal Gland_All_21-30","RHOA"
0,0.196727648455381,0.189,0.073,0,"Adrenal Gland_All_21-30","RGS2"
0,0.196691412215016,0.264,0.11,0,"Adrenal Gland_All_21-30","CNBP"
0,0.195582687872601,0.158,0.024,0,"Adrenal Gland_All_21-30","BHLHE40"
0,0.195309938642197,0.186,0.07,0,"Adrenal Gland_All_21-30","EBP"
0,0.194044368323406,0.195,0.052,0,"Adrenal Gland_All_21-30","SAT2"
0,0.193565510290383,0.169,0.032,0,"Adrenal Gland_All_21-30","NDRG2"
0,0.193391491795528,0.197,0.056,0,"Adrenal Gland_All_21-30","FKBP2"
0,0.192692099309158,0.216,0.075,0,"Adrenal Gland_All_21-30","NDUFS8"
0,0.1919788017752,0.224,0.079,0,"Adrenal Gland_All_21-30","SRP9"
0,0.191284965211839,0.333,0.16,0,"Adrenal Gland_All_21-30","RPL14"
0,0.191221094566918,0.18,0.058,0,"Adrenal Gland_All_21-30","SLC40A1"
0,0.189562148095934,0.137,0.011,0,"Adrenal Gland_All_21-30","HLA-DRB5"
0,0.189184717906069,0.324,0.156,0,"Adrenal Gland_All_21-30","RPS7"
0,0.189096305150051,0.233,0.088,0,"Adrenal Gland_All_21-30","COX7A2L"
0,0.188845856411454,0.163,0.028,0,"Adrenal Gland_All_21-30","COX7A1"
0,0.188662912753018,0.205,0.063,0,"Adrenal Gland_All_21-30","NDUFB6"
0,0.188624426775521,0.251,0.102,0,"Adrenal Gland_All_21-30","NDUFA11"
0,0.188141895326083,0.24,0.1,0,"Adrenal Gland_All_21-30","ATP6V0E1"
0,0.18800373992824,0.241,0.099,0,"Adrenal Gland_All_21-30","EID1"
0,0.187526227886471,0.188,0.067,0,"Adrenal Gland_All_21-30","CDKN1A"
0,0.187246198422889,0.191,0.051,0,"Adrenal Gland_All_21-30","TMEM230"
0,0.187219468786722,0.354,0.188,0,"Adrenal Gland_All_21-30","RPL10A"
0,0.186795240077355,0.187,0.05,0,"Adrenal Gland_All_21-30","MRPL57"
0,0.185804214523915,0.205,0.066,0,"Adrenal Gland_All_21-30","HLA-DRA"
0,0.183352487578599,0.245,0.106,0,"Adrenal Gland_All_21-30","HSBP1"
0,0.182045615676273,0.203,0.066,0,"Adrenal Gland_All_21-30","LAMTOR5"
0,0.181666823045995,0.209,0.074,0,"Adrenal Gland_All_21-30","HMGN3"
0,0.178915486665485,0.218,0.099,0,"Adrenal Gland_All_21-30","SH3BGRL3"
0,0.177477645404989,0.103,0.025,0,"Adrenal Gland_All_21-30","SPARCL1"
0,0.176540796538324,0.188,0.056,0,"Adrenal Gland_All_21-30","ATP5F1"
0,0.17616201699858,0.165,0.036,0,"Adrenal Gland_All_21-30","ATP5D"
0,0.175610495664251,0.177,0.048,0,"Adrenal Gland_All_21-30","ATP5H"
0,0.175357300165338,0.1,0.019,0,"Adrenal Gland_All_21-30","VSIG4"
0,0.174178670427876,0.227,0.091,0,"Adrenal Gland_All_21-30","SNRPD2"
0,0.173738489318412,0.15,0.035,0,"Adrenal Gland_All_21-30","MYC"
0,0.173675032827104,0.232,0.1,0,"Adrenal Gland_All_21-30","EDF1"
0,0.17340409285078,0.28,0.128,0,"Adrenal Gland_All_21-30","HSPA1B"
0,0.173273143000552,0.156,0.048,0,"Adrenal Gland_All_21-30","SEPP1"
0,0.173097135421877,0.192,0.064,0,"Adrenal Gland_All_21-30","ANAPC11"
0,0.172142379477465,0.175,0.056,0,"Adrenal Gland_All_21-30","HLA-DRB1"
0,0.170958385374128,0.223,0.092,0,"Adrenal Gland_All_21-30","PSME1"
0,0.170367263461766,0.18,0.054,0,"Adrenal Gland_All_21-30","PSME2"
0,0.169955015553356,0.165,0.04,0,"Adrenal Gland_All_21-30","TMEM219"
0,0.169854133837611,0.211,0.08,0,"Adrenal Gland_All_21-30","NEDD8"
0,0.169037525457163,0.185,0.058,0,"Adrenal Gland_All_21-30","TCEB1"
0,0.168861807490249,0.1,0.021,0,"Adrenal Gland_All_21-30","CD163"
0,0.168520385994011,0.206,0.078,0,"Adrenal Gland_All_21-30","SLIRP"
0,0.168518560529112,0.268,0.136,0,"Adrenal Gland_All_21-30","LDHA"
0,0.168202807191066,0.165,0.042,0,"Adrenal Gland_All_21-30","MRPL41"
0,0.167860837374021,0.124,0.015,0,"Adrenal Gland_All_21-30","RP11-290F5.2"
0,0.167824548286012,0.187,0.062,0,"Adrenal Gland_All_21-30","RNF7"
0,0.167236584248718,0.219,0.098,0,"Adrenal Gland_All_21-30","DECR1"
0,0.167077200637703,0.176,0.054,0,"Adrenal Gland_All_21-30","SMIM4"
0,0.165236868609504,0.144,0.036,0,"Adrenal Gland_All_21-30","MT1X"
